pitch_type;game_date;release_speed;player_name;events;description;zone;p_throws;home_team;away_team
SI;22/07/2017;91.3;Aaron Judge;null;swinging_strike;4;R;SEA;NYY
FF;22/07/2017;92.6;Aaron Judge;field_out;hit_into_play;14;L;SEA;NYY
FF;22/07/2017;92.4;Aaron Judge;null;ball;13;L;SEA;NYY
FF;22/07/2017;92.0;Aaron Judge;null;called_strike;9;L;SEA;NYY
FF;22/07/2017;90.6;Aaron Judge;null;ball;14;L;SEA;NYY
FF;22/07/2017;91.4;Aaron Judge;null;called_strike;9;L;SEA;NYY
SL;22/07/2017;81.2;Aaron Judge;strikeout;swinging_strike;5;L;SEA;NYY
FF;22/07/2017;93.8;Aaron Judge;null;foul;8;L;SEA;NYY
FF;22/07/2017;92.5;Aaron Judge;null;swinging_strike;6;L;SEA;NYY
FF;22/07/2017;92.8;Aaron Judge;null;foul_tip;8;L;SEA;NYY
FF;21/07/2017;94.8;Aaron Judge;walk;ball;14;R;SEA;NYY
FF;21/07/2017;95.1;Aaron Judge;null;ball;14;R;SEA;NYY
FF;21/07/2017;94.3;Aaron Judge;null;swinging_strike;3;R;SEA;NYY
FF;21/07/2017;94.8;Aaron Judge;null;ball;2;R;SEA;NYY
FF;21/07/2017;94.7;Aaron Judge;null;called_strike;6;R;SEA;NYY
FF;21/07/2017;96.2;Aaron Judge;null;ball;2;R;SEA;NYY
CU;21/07/2017;76.3;Aaron Judge;home_run;hit_into_play_score;1;R;SEA;NYY
FF;21/07/2017;90.8;Aaron Judge;null;foul;6;R;SEA;NYY
CU;21/07/2017;76.1;Aaron Judge;null;blocked_ball;14;R;SEA;NYY
FF;21/07/2017;91.0;Aaron Judge;null;ball;14;R;SEA;NYY
CH;21/07/2017;80.8;Aaron Judge;sac_fly;hit_into_play_score;5;R;SEA;NYY
FF;21/07/2017;92.3;Aaron Judge;null;ball;12;R;SEA;NYY
SL;21/07/2017;82.0;Aaron Judge;null;ball;14;R;SEA;NYY
SL;21/07/2017;82.5;Aaron Judge;null;foul;14;R;SEA;NYY
CU;21/07/2017;76.6;Aaron Judge;null;ball;14;R;SEA;NYY
FF;21/07/2017;91.0;Aaron Judge;null;foul;14;R;SEA;NYY
FF;21/07/2017;92.5;Aaron Judge;strikeout;called_strike;14;R;SEA;NYY
SL;21/07/2017;82.8;Aaron Judge;null;called_strike;14;R;SEA;NYY
FF;21/07/2017;92.5;Aaron Judge;null;called_strike;9;R;SEA;NYY
SI;20/07/2017;95.9;Aaron Judge;single;hit_into_play_score;1;R;SEA;NYY
FF;20/07/2017;95.0;Aaron Judge;null;ball;14;R;SEA;NYY
SL;20/07/2017;79.8;Aaron Judge;null;ball;14;R;SEA;NYY
SI;20/07/2017;89.9;Aaron Judge;strikeout;called_strike;3;R;SEA;NYY
CU;20/07/2017;80.0;Aaron Judge;null;called_strike;7;R;SEA;NYY
FF;20/07/2017;89.8;Aaron Judge;null;ball;14;R;SEA;NYY
SL;20/07/2017;85.0;Aaron Judge;null;ball;13;R;SEA;NYY
CH;20/07/2017;84.7;Aaron Judge;null;swinging_strike;13;R;SEA;NYY
CU;20/07/2017;79.4;Aaron Judge;walk;ball;13;R;SEA;NYY
CH;20/07/2017;87.2;Aaron Judge;null;ball;14;R;SEA;NYY
CH;20/07/2017;87.7;Aaron Judge;null;ball;13;R;SEA;NYY
CU;20/07/2017;81.4;Aaron Judge;null;ball;14;R;SEA;NYY
SL;20/07/2017;84.7;Aaron Judge;null;called_strike;4;R;SEA;NYY
FF;20/07/2017;89.9;Aaron Judge;null;foul;8;R;SEA;NYY
SL;20/07/2017;86.6;Aaron Judge;strikeout;called_strike;14;R;SEA;NYY
CH;20/07/2017;88.8;Aaron Judge;null;ball;13;R;SEA;NYY
CH;20/07/2017;88.3;Aaron Judge;null;ball;14;R;SEA;NYY
CH;20/07/2017;88.1;Aaron Judge;null;foul;8;R;SEA;NYY
CH;20/07/2017;87.2;Aaron Judge;null;swinging_strike;13;R;SEA;NYY
FF;20/07/2017;90.9;Aaron Judge;null;swinging_strike;6;R;SEA;NYY
FF;19/07/2017;93.8;Aaron Judge;strikeout;swinging_strike;11;R;MIN;NYY
CH;19/07/2017;76.3;Aaron Judge;null;foul;4;R;MIN;NYY
SI;19/07/2017;89.7;Aaron Judge;null;foul;13;R;MIN;NYY
FT;18/07/2017;89.1;Aaron Judge;grounded_into_double_play;hit_into_play;11;R;MIN;NYY
FF;18/07/2017;89.3;Aaron Judge;null;called_strike;8;R;MIN;NYY
FF;18/07/2017;96.2;Aaron Judge;single;hit_into_play_score;4;R;MIN;NYY
SL;18/07/2017;91.3;Aaron Judge;null;blocked_ball;14;R;MIN;NYY
FF;18/07/2017;96.2;Aaron Judge;null;blocked_ball;14;R;MIN;NYY
FF;18/07/2017;96.0;Aaron Judge;null;swinging_strike;14;R;MIN;NYY
FT;18/07/2017;87.3;Aaron Judge;single;hit_into_play_no_out;5;R;MIN;NYY
FT;18/07/2017;86.5;Aaron Judge;null;foul;14;R;MIN;NYY
FF;18/07/2017;89.8;Aaron Judge;null;ball;14;R;MIN;NYY
FT;18/07/2017;86.4;Aaron Judge;null;called_strike;9;R;MIN;NYY
FT;18/07/2017;86.4;Aaron Judge;null;called_strike;9;R;MIN;NYY
FT;18/07/2017;86.6;Aaron Judge;null;ball;14;R;MIN;NYY
FT;18/07/2017;86.7;Aaron Judge;null;ball;14;R;MIN;NYY
FT;18/07/2017;87.1;Aaron Judge;strikeout;called_strike;5;R;MIN;NYY
FF;18/07/2017;89.5;Aaron Judge;null;swinging_strike;12;R;MIN;NYY
FT;18/07/2017;87.7;Aaron Judge;null;called_strike;9;R;MIN;NYY
FT;18/07/2017;88.3;Aaron Judge;null;ball;14;R;MIN;NYY
FF;17/07/2017;94.9;Aaron Judge;field_out;hit_into_play;1;L;MIN;NYY
SL;17/07/2017;85.6;Aaron Judge;null;foul;4;L;MIN;NYY
SL;17/07/2017;85.7;Aaron Judge;null;foul;7;L;MIN;NYY
SL;17/07/2017;85.7;Aaron Judge;null;foul;8;L;MIN;NYY
SL;17/07/2017;86.2;Aaron Judge;null;called_strike;9;L;MIN;NYY
SL;17/07/2017;85.8;Aaron Judge;null;ball;13;L;MIN;NYY
CH;17/07/2017;84.5;Aaron Judge;null;ball;14;L;MIN;NYY
SL;17/07/2017;85.5;Aaron Judge;null;ball;13;L;MIN;NYY
SL;17/07/2017;85.8;Aaron Judge;null;swinging_strike;13;L;MIN;NYY
FF;17/07/2017;93.3;Aaron Judge;force_out;hit_into_play;11;L;MIN;NYY
CH;17/07/2017;82.3;Aaron Judge;null;swinging_strike;13;L;MIN;NYY
SL;17/07/2017;81.9;Aaron Judge;null;swinging_strike;13;L;MIN;NYY
FF;17/07/2017;92.2;Aaron Judge;null;ball;13;L;MIN;NYY
SL;17/07/2017;85.4;Aaron Judge;strikeout;swinging_strike;13;L;MIN;NYY
FT;17/07/2017;93.2;Aaron Judge;null;ball;11;L;MIN;NYY
CH;17/07/2017;85.3;Aaron Judge;null;swinging_strike;14;L;MIN;NYY
CH;17/07/2017;84.1;Aaron Judge;null;ball;14;L;MIN;NYY
SL;17/07/2017;85.1;Aaron Judge;null;swinging_strike;4;L;MIN;NYY
FF;16/07/2017;96.1;Aaron Judge;field_out;hit_into_play;12;R;BOS;NYY
FC;16/07/2017;87.9;Aaron Judge;null;ball;14;R;BOS;NYY
FF;16/07/2017;95.9;Aaron Judge;null;called_strike;5;R;BOS;NYY
FF;16/07/2017;94.6;Aaron Judge;null;ball;12;R;BOS;NYY
FC;16/07/2017;90.1;Aaron Judge;null;called_strike;4;R;BOS;NYY
CH;16/07/2017;86.7;Aaron Judge;single;hit_into_play_no_out;6;R;BOS;NYY
FF;16/07/2017;97.9;Aaron Judge;null;ball;12;R;BOS;NYY
FF;16/07/2017;97.2;Aaron Judge;null;foul;3;R;BOS;NYY
FT;16/07/2017;96.9;Aaron Judge;null;ball;12;R;BOS;NYY
FT;16/07/2017;97.3;Aaron Judge;null;swinging_strike;6;R;BOS;NYY
FT;16/07/2017;95.3;Aaron Judge;field_out;hit_into_play;2;L;BOS;NYY
FT;16/07/2017;86.8;Aaron Judge;field_out;hit_into_play;4;R;BOS;NYY
FT;16/07/2017;94.5;Aaron Judge;strikeout;called_strike;11;L;BOS;NYY
FF;16/07/2017;90.4;Aaron Judge;null;ball;12;R;BOS;NYY
CH;16/07/2017;80.5;Aaron Judge;null;called_strike;6;R;BOS;NYY
FC;16/07/2017;87.2;Aaron Judge;null;swinging_strike;13;L;BOS;NYY
FT;16/07/2017;93.5;Aaron Judge;null;ball;12;L;BOS;NYY
FT;16/07/2017;93.9;Aaron Judge;null;foul_tip;7;L;BOS;NYY
FT;16/07/2017;91.1;Aaron Judge;grounded_into_double_play;hit_into_play;5;R;BOS;NYY
FF;16/07/2017;94.0;Aaron Judge;null;foul;12;R;BOS;NYY
SL;16/07/2017;85.2;Aaron Judge;null;ball;14;R;BOS;NYY
SL;16/07/2017;84.8;Aaron Judge;null;foul_tip;6;R;BOS;NYY
FF;16/07/2017;92.4;Aaron Judge;null;ball;14;R;BOS;NYY
SL;16/07/2017;85.5;Aaron Judge;null;swinging_strike;5;R;BOS;NYY
FT;16/07/2017;95.6;Aaron Judge;field_out;hit_into_play;9;L;BOS;NYY
FT;16/07/2017;95.6;Aaron Judge;strikeout;foul_tip;6;L;BOS;NYY
SL;16/07/2017;83.5;Aaron Judge;strikeout;swinging_strike;9;R;BOS;NYY
SL;16/07/2017;88.1;Aaron Judge;null;foul;9;R;BOS;NYY
FT;16/07/2017;95.3;Aaron Judge;null;ball;12;L;BOS;NYY
FF;16/07/2017;92.9;Aaron Judge;null;foul;11;R;BOS;NYY
FT;16/07/2017;95.3;Aaron Judge;null;foul;13;L;BOS;NYY
FT;16/07/2017;95.7;Aaron Judge;null;ball;12;L;BOS;NYY
FT;16/07/2017;91.4;Aaron Judge;null;foul;5;R;BOS;NYY
FC;16/07/2017;89.7;Aaron Judge;null;swinging_strike;13;L;BOS;NYY
FF;16/07/2017;93.1;Aaron Judge;null;ball;12;R;BOS;NYY
FT;16/07/2017;95.9;Aaron Judge;null;called_strike;13;L;BOS;NYY
FF;16/07/2017;91.6;Aaron Judge;null;foul;4;R;BOS;NYY
FT;16/07/2017;89.8;Aaron Judge;null;ball;14;R;BOS;NYY
FF;16/07/2017;89.8;Aaron Judge;null;called_strike;6;R;BOS;NYY
SI;15/07/2017;88.3;Aaron Judge;field_out;hit_into_play;1;R;BOS;NYY
SI;15/07/2017;90.5;Aaron Judge;walk;ball;14;R;BOS;NYY
SI;15/07/2017;90.1;Aaron Judge;null;ball;11;R;BOS;NYY
FC;15/07/2017;85.4;Aaron Judge;null;swinging_strike;14;R;BOS;NYY
SI;15/07/2017;90.5;Aaron Judge;null;called_strike;8;R;BOS;NYY
SI;15/07/2017;89.1;Aaron Judge;null;ball;14;R;BOS;NYY
SI;15/07/2017;90.8;Aaron Judge;null;ball;14;R;BOS;NYY
FC;15/07/2017;89.3;Aaron Judge;walk;blocked_ball;14;R;BOS;NYY
FC;15/07/2017;88.4;Aaron Judge;null;swinging_strike;6;R;BOS;NYY
FC;15/07/2017;88.4;Aaron Judge;null;ball;14;R;BOS;NYY
FF;15/07/2017;94.1;Aaron Judge;null;ball;11;R;BOS;NYY
FC;15/07/2017;88.3;Aaron Judge;null;ball;14;R;BOS;NYY
FF;15/07/2017;98.9;Aaron Judge;field_out;hit_into_play;12;R;BOS;NYY
FF;15/07/2017;96.1;Aaron Judge;null;foul;3;R;BOS;NYY
SL;15/07/2017;90.2;Aaron Judge;null;swinging_strike;9;R;BOS;NYY
FF;15/07/2017;96.2;Aaron Judge;null;ball;12;R;BOS;NYY
FF;15/07/2017;97.8;Aaron Judge;field_out;hit_into_play;2;R;BOS;NYY
FF;15/07/2017;97.7;Aaron Judge;null;foul;1;R;BOS;NYY
FF;15/07/2017;97.7;Aaron Judge;null;foul;11;R;BOS;NYY
FF;15/07/2017;98.0;Aaron Judge;null;foul;4;R;BOS;NYY
KC;15/07/2017;87.7;Aaron Judge;null;foul;8;R;BOS;NYY
FF;15/07/2017;98.2;Aaron Judge;null;foul;3;R;BOS;NYY
KC;15/07/2017;87.0;Aaron Judge;null;called_strike;8;R;BOS;NYY
FF;15/07/2017;97.7;Aaron Judge;null;ball;12;R;BOS;NYY
FF;15/07/2017;94.5;Aaron Judge;null;ball;12;R;BOS;NYY
FF;15/07/2017;98.2;Aaron Judge;null;foul;5;R;BOS;NYY
FF;15/07/2017;93.0;Aaron Judge;field_out;hit_into_play;1;L;BOS;NYY
SL;15/07/2017;81.4;Aaron Judge;strikeout;swinging_strike_blocked;13;L;BOS;NYY
FF;15/07/2017;96.6;Aaron Judge;null;swinging_strike;12;L;BOS;NYY
FF;15/07/2017;96.6;Aaron Judge;null;ball;11;L;BOS;NYY
SL;15/07/2017;80.1;Aaron Judge;null;swinging_strike;8;L;BOS;NYY
FF;15/07/2017;97.5;Aaron Judge;strikeout;swinging_strike;11;L;BOS;NYY
FF;15/07/2017;98.1;Aaron Judge;null;ball;12;L;BOS;NYY
SL;15/07/2017;83.6;Aaron Judge;null;swinging_strike;7;L;BOS;NYY
FT;15/07/2017;96.7;Aaron Judge;null;foul;9;L;BOS;NYY
FF;14/07/2017;93.6;Aaron Judge;strikeout;swinging_strike;11;R;BOS;NYY
FF;14/07/2017;93.9;Aaron Judge;null;called_strike;5;R;BOS;NYY
SL;14/07/2017;86.8;Aaron Judge;null;ball;14;R;BOS;NYY
FF;14/07/2017;94.4;Aaron Judge;null;called_strike;9;R;BOS;NYY
FF;14/07/2017;93.0;Aaron Judge;field_out;hit_into_play;13;L;BOS;NYY
FC;14/07/2017;87.2;Aaron Judge;null;swinging_strike;13;L;BOS;NYY
FF;14/07/2017;91.8;Aaron Judge;null;ball;12;L;BOS;NYY
FC;14/07/2017;87.7;Aaron Judge;null;ball;13;L;BOS;NYY
FF;14/07/2017;92.2;Aaron Judge;null;foul;13;L;BOS;NYY
FF;14/07/2017;88.8;Aaron Judge;null;ball;13;L;BOS;NYY
FF;14/07/2017;92.4;Aaron Judge;walk;ball;13;L;BOS;NYY
FF;14/07/2017;93.4;Aaron Judge;null;foul;5;L;BOS;NYY
FF;14/07/2017;88.1;Aaron Judge;null;blocked_ball;13;L;BOS;NYY
FF;14/07/2017;93.1;Aaron Judge;null;called_strike;7;L;BOS;NYY
FC;14/07/2017;87.2;Aaron Judge;null;ball;13;L;BOS;NYY
FF;14/07/2017;91.7;Aaron Judge;null;ball;12;L;BOS;NYY
FF;14/07/2017;95.3;Aaron Judge;field_out;hit_into_play;4;L;BOS;NYY
FF;14/07/2017;94.7;Aaron Judge;null;foul;5;L;BOS;NYY
KC;14/07/2017;82.4;Aaron Judge;null;blocked_ball;13;L;BOS;NYY
FF;14/07/2017;94.3;Aaron Judge;null;ball;12;L;BOS;NYY
FF;14/07/2017;92.9;Aaron Judge;null;foul;5;L;BOS;NYY
FF;14/07/2017;92.2;Aaron Judge;null;swinging_strike;12;L;BOS;NYY
FF;14/07/2017;93.1;Aaron Judge;null;called_strike;9;L;BOS;NYY
FF;09/07/2017;96.9;Aaron Judge;strikeout;swinging_strike;2;R;NYY;MIL
FF;09/07/2017;96.9;Aaron Judge;null;ball;11;R;NYY;MIL
KC;09/07/2017;81.4;Aaron Judge;null;ball;14;R;NYY;MIL
KC;09/07/2017;81.3;Aaron Judge;null;called_strike;8;R;NYY;MIL
FF;09/07/2017;98.2;Aaron Judge;null;called_strike;7;R;NYY;MIL
SI;09/07/2017;95.4;Aaron Judge;walk;ball;13;R;NYY;MIL
SI;09/07/2017;94.7;Aaron Judge;null;ball;13;R;NYY;MIL
SI;09/07/2017;94.5;Aaron Judge;null;swinging_strike;8;R;NYY;MIL
SL;09/07/2017;87.7;Aaron Judge;null;blocked_ball;14;R;NYY;MIL
SI;09/07/2017;94.2;Aaron Judge;null;foul;4;R;NYY;MIL
SI;09/07/2017;93.5;Aaron Judge;null;blocked_ball;13;R;NYY;MIL
KC;09/07/2017;85.6;Aaron Judge;strikeout;swinging_strike;14;R;NYY;MIL
FF;09/07/2017;93.4;Aaron Judge;null;ball;13;R;NYY;MIL
KC;09/07/2017;84.9;Aaron Judge;null;foul;6;R;NYY;MIL
SI;09/07/2017;93.2;Aaron Judge;null;ball;13;R;NYY;MIL
SI;09/07/2017;94.6;Aaron Judge;null;called_strike;14;R;NYY;MIL
SI;09/07/2017;96.0;Aaron Judge;strikeout;foul_tip;5;R;NYY;MIL
SL;09/07/2017;90.3;Aaron Judge;null;swinging_strike;9;R;NYY;MIL
SI;09/07/2017;91.1;Aaron Judge;null;ball;14;R;NYY;MIL
KC;09/07/2017;84.5;Aaron Judge;null;swinging_strike;14;R;NYY;MIL
SI;09/07/2017;94.0;Aaron Judge;single;hit_into_play_no_out;7;R;NYY;MIL
SI;09/07/2017;93.9;Aaron Judge;null;ball;11;R;NYY;MIL
SL;09/07/2017;90.4;Aaron Judge;null;ball;14;R;NYY;MIL
SI;09/07/2017;94.6;Aaron Judge;null;ball;13;R;NYY;MIL
FF;08/07/2017;97.6;Aaron Judge;strikeout;called_strike;9;R;NYY;MIL
FC;08/07/2017;91.1;Aaron Judge;null;ball;14;R;NYY;MIL
FC;08/07/2017;91.7;Aaron Judge;null;ball;14;R;NYY;MIL
FF;08/07/2017;96.3;Aaron Judge;null;called_strike;9;R;NYY;MIL
FC;08/07/2017;93.5;Aaron Judge;null;ball;14;R;NYY;MIL
FF;08/07/2017;97.2;Aaron Judge;null;called_strike;14;R;NYY;MIL
CH;08/07/2017;79.7;Aaron Judge;single;hit_into_play_no_out;6;L;NYY;MIL
CH;08/07/2017;80.4;Aaron Judge;null;ball;14;L;NYY;MIL
FF;08/07/2017;85.3;Aaron Judge;null;called_strike;9;L;NYY;MIL
SL;08/07/2017;74.1;Aaron Judge;walk;ball;14;L;NYY;MIL
FF;08/07/2017;88.1;Aaron Judge;null;foul;11;L;NYY;MIL
FF;08/07/2017;88.6;Aaron Judge;null;foul;11;L;NYY;MIL
FF;08/07/2017;87.5;Aaron Judge;null;foul;4;L;NYY;MIL
FF;08/07/2017;87.9;Aaron Judge;null;foul;4;L;NYY;MIL
SL;08/07/2017;75.3;Aaron Judge;null;ball;13;L;NYY;MIL
SL;08/07/2017;75.4;Aaron Judge;null;swinging_strike;8;L;NYY;MIL
FF;08/07/2017;86.6;Aaron Judge;null;called_strike;13;L;NYY;MIL
CH;08/07/2017;78.3;Aaron Judge;null;ball;12;L;NYY;MIL
FF;08/07/2017;87.1;Aaron Judge;null;ball;12;L;NYY;MIL
FF;08/07/2017;89.2;Aaron Judge;strikeout;called_strike;3;L;NYY;MIL
SL;08/07/2017;74.2;Aaron Judge;null;ball;13;L;NYY;MIL
FF;08/07/2017;87.8;Aaron Judge;null;foul;6;L;NYY;MIL
FF;08/07/2017;88.3;Aaron Judge;null;foul;5;L;NYY;MIL
SL;08/07/2017;73.8;Aaron Judge;null;ball;13;L;NYY;MIL
FF;08/07/2017;87.8;Aaron Judge;null;foul;1;L;NYY;MIL
FF;08/07/2017;85.5;Aaron Judge;null;called_strike;8;L;NYY;MIL
FF;08/07/2017;85.3;Aaron Judge;null;ball;12;L;NYY;MIL
FC;07/07/2017;91.2;Aaron Judge;field_out;hit_into_play;14;R;NYY;MIL
FF;07/07/2017;98.1;Aaron Judge;null;ball;14;R;NYY;MIL
FF;07/07/2017;97.3;Aaron Judge;null;ball;14;R;NYY;MIL
FF;07/07/2017;93.2;Aaron Judge;null;foul;7;R;NYY;MIL
FC;07/07/2017;91.7;Aaron Judge;null;blocked_ball;14;R;NYY;MIL
FC;07/07/2017;93.1;Aaron Judge;null;swinging_strike;14;R;NYY;MIL
SI;07/07/2017;94.6;Aaron Judge;hit_by_pitch;hit_by_pitch;11;R;NYY;MIL
SL;07/07/2017;87.7;Aaron Judge;null;ball;14;R;NYY;MIL
SI;07/07/2017;93.5;Aaron Judge;null;called_strike;8;R;NYY;MIL
SL;07/07/2017;85.6;Aaron Judge;null;ball;14;R;NYY;MIL
CH;07/07/2017;85.4;Aaron Judge;home_run;hit_into_play_score;6;L;NYY;MIL
FF;07/07/2017;92.5;Aaron Judge;null;ball;12;L;NYY;MIL
FS;07/07/2017;82.4;Aaron Judge;field_error;hit_into_play_no_out;8;R;NYY;MIL
FT;07/07/2017;93.2;Aaron Judge;null;ball;14;R;NYY;MIL
FF;07/07/2017;90.7;Aaron Judge;null;ball;11;R;NYY;MIL
FS;07/07/2017;83.1;Aaron Judge;null;called_strike;9;R;NYY;MIL
FT;07/07/2017;92.4;Aaron Judge;field_out;hit_into_play;5;R;NYY;MIL
SL;05/07/2017;86.7;Aaron Judge;strikeout;swinging_strike;14;R;NYY;TOR
FF;05/07/2017;96.5;Aaron Judge;null;ball;11;R;NYY;TOR
SL;05/07/2017;87.6;Aaron Judge;null;blocked_ball;14;R;NYY;TOR
SL;05/07/2017;86.1;Aaron Judge;null;swinging_strike;9;R;NYY;TOR
FC;05/07/2017;92.4;Aaron Judge;null;foul;5;R;NYY;TOR
FF;05/07/2017;90.1;Aaron Judge;single;hit_into_play_no_out;2;R;NYY;TOR
FF;05/07/2017;91.2;Aaron Judge;null;ball;11;R;NYY;TOR
CH;05/07/2017;78.1;Aaron Judge;null;swinging_strike;7;R;NYY;TOR
CU;05/07/2017;79.0;Aaron Judge;null;ball;11;R;NYY;TOR
FF;05/07/2017;91.6;Aaron Judge;home_run;hit_into_play_score;2;R;NYY;TOR
FF;05/07/2017;91.0;Aaron Judge;strikeout;swinging_strike;2;R;NYY;TOR
CH;05/07/2017;77.6;Aaron Judge;null;ball;13;R;NYY;TOR
CH;05/07/2017;77.9;Aaron Judge;null;ball;13;R;NYY;TOR
FF;05/07/2017;90.2;Aaron Judge;null;foul;11;R;NYY;TOR
FF;05/07/2017;89.4;Aaron Judge;null;swinging_strike;5;R;NYY;TOR
FF;05/07/2017;89.9;Aaron Judge;null;ball;14;R;NYY;TOR
FF;05/07/2017;89.5;Aaron Judge;null;foul;4;R;NYY;TOR
SI;04/07/2017;94.6;Aaron Judge;strikeout;foul_tip;9;R;NYY;TOR
FF;04/07/2017;94.4;Aaron Judge;null;foul;4;R;NYY;TOR
FF;04/07/2017;95.9;Aaron Judge;null;foul;2;R;NYY;TOR
FF;04/07/2017;94.0;Aaron Judge;null;swinging_strike;9;R;NYY;TOR
FF;04/07/2017;93.8;Aaron Judge;null;called_strike;6;R;NYY;TOR
SI;04/07/2017;93.8;Aaron Judge;null;ball;14;R;NYY;TOR
SI;04/07/2017;95.2;Aaron Judge;null;ball;14;R;NYY;TOR
FC;04/07/2017;90.2;Aaron Judge;null;ball;14;R;NYY;TOR
FF;04/07/2017;95.3;Aaron Judge;strikeout;foul_tip;6;L;NYY;TOR
FF;04/07/2017;95.2;Aaron Judge;null;ball;11;L;NYY;TOR
FF;04/07/2017;94.8;Aaron Judge;null;ball;11;L;NYY;TOR
FF;04/07/2017;93.9;Aaron Judge;null;swinging_strike;3;L;NYY;TOR
FF;04/07/2017;93.1;Aaron Judge;null;ball;11;L;NYY;TOR
FF;04/07/2017;92.2;Aaron Judge;null;called_strike;9;L;NYY;TOR
FF;04/07/2017;92.2;Aaron Judge;home_run;hit_into_play_score;8;L;NYY;TOR
CH;04/07/2017;87.5;Aaron Judge;null;ball;13;L;NYY;TOR
FT;04/07/2017;91.3;Aaron Judge;null;foul;14;L;NYY;TOR
FT;04/07/2017;91.2;Aaron Judge;null;foul;6;L;NYY;TOR
FT;04/07/2017;91.7;Aaron Judge;null;ball;13;L;NYY;TOR
FT;04/07/2017;90.7;Aaron Judge;null;swinging_strike;8;L;NYY;TOR
FT;04/07/2017;90.8;Aaron Judge;null;ball;14;L;NYY;TOR
FT;04/07/2017;92.2;Aaron Judge;strikeout;swinging_strike;14;L;NYY;TOR
CH;04/07/2017;87.8;Aaron Judge;null;ball;9;L;NYY;TOR
FF;04/07/2017;93.1;Aaron Judge;null;foul;11;L;NYY;TOR
SL;04/07/2017;84.2;Aaron Judge;null;foul;4;L;NYY;TOR
FF;04/07/2017;90.6;Aaron Judge;null;called_strike;8;L;NYY;TOR
FT;04/07/2017;90.8;Aaron Judge;null;ball;14;L;NYY;TOR
FF;04/07/2017;92.7;Aaron Judge;null;ball;14;L;NYY;TOR
FC;03/07/2017;87.6;Aaron Judge;single;hit_into_play_no_out;5;R;NYY;TOR
FT;03/07/2017;94.5;Aaron Judge;field_out;hit_into_play;9;R;NYY;TOR
FT;03/07/2017;94.8;Aaron Judge;null;called_strike;14;R;NYY;TOR
FC;03/07/2017;89.9;Aaron Judge;null;foul;9;R;NYY;TOR
FT;03/07/2017;94.5;Aaron Judge;null;ball;14;R;NYY;TOR
FT;03/07/2017;94.6;Aaron Judge;null;ball;14;R;NYY;TOR
SL;03/07/2017;85.0;Aaron Judge;strikeout;swinging_strike;14;R;NYY;TOR
FT;03/07/2017;93.4;Aaron Judge;null;called_strike;6;R;NYY;TOR
FT;03/07/2017;94.3;Aaron Judge;null;foul;2;R;NYY;TOR
FT;03/07/2017;95.4;Aaron Judge;single;hit_into_play_no_out;7;R;NYY;TOR
FT;03/07/2017;95.3;Aaron Judge;null;ball;14;R;NYY;TOR
FT;03/07/2017;95.4;Aaron Judge;null;called_strike;6;R;NYY;TOR
SL;02/07/2017;82.7;Aaron Judge;single;hit_into_play_no_out;7;R;HOU;NYY
SL;02/07/2017;83.7;Aaron Judge;null;ball;14;R;HOU;NYY
FT;02/07/2017;93.4;Aaron Judge;null;ball;13;R;HOU;NYY
SL;02/07/2017;84.2;Aaron Judge;null;swinging_strike;14;R;HOU;NYY
SL;02/07/2017;83.6;Aaron Judge;null;ball;14;R;HOU;NYY
FF;02/07/2017;92.7;Aaron Judge;null;called_strike;14;R;HOU;NYY
CH;02/07/2017;84.0;Aaron Judge;strikeout;swinging_strike;14;R;HOU;NYY
CH;02/07/2017;83.3;Aaron Judge;null;ball;14;R;HOU;NYY
CH;02/07/2017;83.3;Aaron Judge;null;swinging_strike;9;R;HOU;NYY
SL;02/07/2017;82.2;Aaron Judge;null;called_strike;4;R;HOU;NYY
CH;02/07/2017;79.1;Aaron Judge;strikeout;swinging_strike;7;R;HOU;NYY
CH;02/07/2017;82.0;Aaron Judge;null;foul;4;R;HOU;NYY
CH;02/07/2017;81.2;Aaron Judge;null;foul;11;R;HOU;NYY
CH;02/07/2017;81.9;Aaron Judge;null;ball;1;R;HOU;NYY
FF;02/07/2017;89.2;Aaron Judge;null;ball;14;R;HOU;NYY
FT;02/07/2017;89.4;Aaron Judge;double;hit_into_play_no_out;5;R;HOU;NYY
CH;02/07/2017;83.3;Aaron Judge;null;foul;7;R;HOU;NYY
FT;02/07/2017;89.5;Aaron Judge;null;called_strike;4;R;HOU;NYY
FT;02/07/2017;89.6;Aaron Judge;null;ball;14;R;HOU;NYY
CH;02/07/2017;82.6;Aaron Judge;null;ball;13;R;HOU;NYY
FF;02/07/2017;89.5;Aaron Judge;null;ball;14;R;HOU;NYY
SL;01/07/2017;90.0;Aaron Judge;field_out;hit_into_play;9;R;HOU;NYY
SL;01/07/2017;88.4;Aaron Judge;null;swinging_strike;14;R;HOU;NYY
FF;01/07/2017;99.3;Aaron Judge;null;swinging_strike;6;R;HOU;NYY
CH;30/06/2017;78.3;Aaron Judge;field_out;hit_into_play;7;R;HOU;NYY
CH;30/06/2017;78.3;Aaron Judge;null;ball;13;R;HOU;NYY
CH;30/06/2017;78.0;Aaron Judge;null;swinging_strike;1;R;HOU;NYY
FF;30/06/2017;91.6;Aaron Judge;strikeout;foul_tip;14;R;HOU;NYY
SL;30/06/2017;82.3;Aaron Judge;null;swinging_strike;14;R;HOU;NYY
